id_pesme,id_izvodjaca,zanr_pesme,id_slusaoca,trajanje_pesme,ocena_pesme,godina_izdavanja,jezik
208,129,5,2784,4,6,2019,4
388,133,3,783,1,2,2023,7
192,34,4,2815,4,8,2010,3
76,75,2,1737,5,3,2021,7
374,296,10,1017,2,10,2001,1
46,244,6,2874,5,6,2021,2
460,221,1,2050,3,6,2016,2
40,167,5,1380,4,5,2012,4
390,258,3,1865,1,9,2000,2
403,69,7,775,5,8,2017,1
494,147,10,1382,6,7,2020,6
254,266,8,2883,4,3,2015,1
190,177,8,1296,6,3,2018,7
477,76,9,2828,4,9,2017,6
379,283,9,430,6,2,2000,1
65,284,7,147,6,3,2021,4
148,173,9,434,3,7,2021,3
42,95,6,2368,6,9,2001,5
147,31,5,446,1,1,2002,1
332,272,3,2971,1,2,2012,6
380,116,5,250,4,9,2021,1
234,295,7,491,3,6,2019,2
440,143,4,1475,1,6,2000,2
445,101,3,532,2,6,2003,2
428,265,4,486,1,10,2020,6
390,203,6,251,5,1,2012,1
275,146,5,2808,4,9,2012,2
170,113,6,2767,5,9,2019,6
198,141,10,1868,6,4,2019,1
482,102,1,5,5,4,2023,2
234,141,7,2201,1,8,2004,7
119,194,7,2928,4,1,2012,3
183,114,10,1943,3,1,2011,3
229,286,2,2315,4,1,2006,3
134,155,6,409,1,8,2023,5
363,96,9,694,6,6,2008,7
37,225,3,1568,6,4,2016,7
35,60,5,2639,4,9,2006,1
467,293,5,266,3,7,2008,5
421,174,8,453,6,10,2004,3
3,35,8,2552,2,8,2012,6
244,218,3,2887,1,7,2012,7
363,255,1,865,6,5,2011,7
102,276,3,869,4,2,2016,1
407,24,1,2425,5,9,2011,6
412,68,7,532,2,7,2014,3
431,191,1,1048,3,10,2017,4
181,116,10,966,4,4,2005,4
25,153,8,1910,6,10,2011,7
136,48,2,619,1,1,2014,4
57,202,7,2699,5,3,2000,6
489,91,9,653,5,6,2010,1
151,22,9,1097,2,5,2006,5
459,115,3,2545,2,3,2009,1
323,252,7,1885,3,2,2005,6
225,68,8,789,2,1,2023,5
78,104,6,1493,5,1,2009,4
68,206,8,982,2,3,2007,1
219,280,5,1637,2,2,2006,2
385,51,6,61,5,7,2020,4
140,122,6,745,5,9,2014,1
115,211,10,1527,2,5,2011,1
54,227,7,2722,1,4,2011,3
191,83,4,2998,2,10,2021,7
416,42,3,2861,6,3,2008,3
303,144,2,1906,2,1,2015,4
458,220,6,2889,1,5,2006,4
359,182,9,2595,3,9,2006,1
476,177,3,181,3,6,2020,3
385,248,3,760,3,9,2011,3
2,190,10,1470,6,10,2011,1
305,153,9,1539,6,5,2008,2
373,108,2,377,1,8,2016,6
67,30,1,2084,5,3,2003,5
222,158,2,1323,6,1,2011,5
387,79,2,114,4,7,2005,7
128,79,5,366,5,1,2014,5
85,77,1,2800,2,10,2008,3
165,101,2,2281,3,5,2006,6
156,124,2,1562,2,9,2021,2
11,241,7,1153,1,6,2022,5
459,183,6,2011,1,3,2004,3
365,218,2,1799,2,7,2011,3
493,251,5,2869,3,8,2018,1
156,143,6,2713,1,9,2011,7
494,294,5,2465,4,5,2023,2
1,236,2,1303,1,10,2013,6
164,207,9,198,4,2,2005,4
465,141,5,2458,3,10,2016,4
16,13,10,1693,4,9,2013,3
478,252,10,2002,2,9,2006,6
323,252,8,1629,1,7,2023,4
405,198,1,2583,4,3,2015,5
203,67,7,66,6,7,2021,5
130,5,5,706,3,2,2017,5
175,204,5,865,4,9,2004,3
403,205,10,1018,2,10,2018,7
58,290,6,2504,1,5,2009,1
457,161,6,2011,2,9,2015,2
107,226,1,348,5,10,2006,3
347,269,2,1854,1,10,2002,1
483,103,6,807,5,3,2009,1
83,269,10,1611,4,9,2005,2
102,150,5,1534,2,2,2022,5
407,192,4,719,4,1,2010,7
178,81,2,2076,5,3,2007,6
434,114,5,1824,2,1,2016,7
62,34,2,1723,5,10,2007,5
346,247,10,2407,2,2,2004,2
353,11,9,951,3,9,2005,7
45,269,7,817,3,5,2018,6
97,174,7,1209,1,3,2015,6
283,92,7,2087,5,6,2012,4
160,48,2,2385,1,8,2010,7
192,265,1,2763,5,8,2021,1
451,89,7,2329,5,6,2009,5
491,279,8,267,6,9,2009,3
419,155,8,2194,2,2,2001,5
496,5,5,2776,5,6,2006,6
82,104,2,1136,3,1,2007,1
105,153,4,1461,1,7,2013,1
311,47,7,664,3,2,2009,2
281,132,7,1608,5,9,2013,4
396,173,7,1271,1,8,2009,6
378,92,3,1151,6,9,2019,6
40,294,7,410,2,9,2016,4
475,228,8,483,5,3,2020,7
184,80,2,679,3,10,2011,2
115,272,9,2723,6,6,2018,4
258,126,1,1880,4,7,2010,5
144,216,5,692,5,2,2010,4
379,14,3,2727,6,4,2006,2
23,228,2,1332,1,3,2000,3
194,115,2,952,1,5,2001,6
466,179,4,1516,4,7,2012,7
138,157,5,1685,6,8,2009,3
175,68,9,2440,1,9,2001,3
132,181,2,530,6,4,2021,7
248,9,4,1146,4,3,2009,5
40,71,6,2628,1,7,2020,4
352,143,9,2520,3,6,2005,6
214,58,1,627,3,3,2014,1
208,247,8,2193,1,2,2010,7
73,137,8,1072,5,3,2014,5
20,73,8,2630,4,7,2002,4
188,82,5,900,4,8,2020,7
469,264,4,2005,1,8,2017,2
209,138,6,1952,2,3,2016,5
73,154,1,760,1,1,2008,7
306,254,10,159,2,4,2022,5
296,130,3,1727,1,2,2014,4
159,255,7,552,4,10,2008,3
372,149,2,37,2,10,2018,7
315,102,7,1177,6,9,2010,6
268,65,6,1342,1,4,2007,3
231,260,9,969,4,9,2000,6
485,9,7,539,5,6,2010,1
203,282,4,540,6,5,2020,6
381,113,6,2937,2,4,2022,4
326,109,5,727,3,8,2005,5
320,125,3,975,2,3,2011,5
151,185,7,486,4,3,2004,5
345,107,5,1814,5,2,2010,2
34,38,9,174,3,7,2013,1
43,113,4,293,5,1,2002,5
341,288,7,168,3,7,2006,7
470,196,4,52,6,7,2006,6
121,150,4,2888,4,9,2019,1
398,78,7,2301,3,4,2014,1
289,286,8,1180,4,6,2005,4
494,135,5,2833,5,6,2022,1
472,4,3,1186,5,2,2021,2
207,268,10,1979,3,1,2011,6
321,67,4,684,3,9,2009,5
84,234,4,380,2,8,2004,5
330,204,6,1193,3,8,2000,4
449,124,9,2398,1,8,2003,2
349,18,5,1721,3,8,2021,6
238,57,9,2950,5,8,2006,1
486,53,4,2012,3,6,2021,6
93,12,5,1933,2,6,2004,2
418,85,10,731,2,6,2007,4
6,55,8,2780,2,10,2015,5
47,209,5,2682,6,2,2008,2
72,16,4,1108,4,8,2000,2
107,164,3,2617,5,5,2008,7
495,46,8,2807,3,2,2019,2
276,188,8,2391,4,2,2005,1
497,118,4,289,6,1,2017,1
110,230,5,170,4,2,2007,4
13,70,5,2738,5,1,2013,4
86,222,10,1613,6,9,2014,7
466,119,4,69,4,7,2014,1
261,76,2,2484,2,2,2017,3
339,59,10,1697,4,4,2000,1
114,133,2,2993,2,7,2013,1
21,185,6,2398,3,3,2005,5
221,113,9,2889,1,8,2003,7
381,198,5,923,1,1,2017,1
29,156,1,2,6,6,2016,2
15,219,3,562,6,9,2013,6
123,297,6,1759,1,6,2021,4
249,238,4,189,6,9,2016,1
80,62,10,1766,2,5,2000,3
169,144,8,1031,3,8,2003,5
115,157,10,2026,1,4,2020,5
474,231,4,299,3,10,2000,5
221,181,7,847,4,2,2016,7
274,248,3,1008,2,10,2008,3
298,123,2,148,5,5,2005,1
123,277,3,268,1,10,2018,2
266,241,1,278,1,1,2020,2
481,230,3,2951,3,3,2009,5
455,131,9,2662,6,8,2002,4
376,88,7,1668,5,3,2001,4
368,260,7,641,3,10,2011,5
79,163,1,26,6,4,2006,7
28,66,2,2199,4,9,2002,4
342,219,3,1778,5,6,2014,6
10,210,4,2221,2,10,2001,3
28,191,2,1443,6,5,2021,6
208,180,1,2323,6,9,2006,7
97,191,5,2280,4,8,2004,7
143,71,9,1812,4,7,2005,7
210,258,2,2328,2,6,2020,1
420,44,2,1497,3,5,2002,3
66,211,1,2195,1,6,2008,3
186,247,10,1413,2,5,2016,7
164,127,1,1343,2,2,2010,5
425,55,10,1643,3,7,2002,2
189,105,10,241,4,2,2009,2
279,237,1,976,1,5,2023,4
395,57,10,1485,3,4,2016,7
84,280,4,2554,1,4,2023,5
56,131,4,2246,5,9,2002,4
217,68,9,533,2,7,2010,6
123,113,5,1798,3,1,2007,3
119,290,1,2707,4,4,2023,6
422,9,2,2911,3,10,2014,4
181,51,8,364,2,1,2002,7
262,255,4,82,5,2,2004,7
464,21,4,494,5,3,2020,1
30,16,7,2306,6,9,2018,5
65,113,4,2436,4,9,2013,1
227,20,5,2443,2,5,2016,5
118,122,9,2713,1,7,2000,1
143,295,1,2526,4,2,2014,1
421,11,5,204,1,4,2014,5
443,173,4,2066,5,5,2012,4
170,272,9,1544,6,2,2013,2
48,18,8,2678,4,7,2020,2
267,188,1,627,5,3,2006,5
133,247,5,1895,1,6,2020,3
390,98,8,296,1,4,2013,5
320,58,3,2261,6,3,2003,7
380,49,9,138,5,2,2005,6
472,16,10,1688,3,3,2006,2
347,275,8,127,4,2,2000,7
283,128,10,1251,1,6,2018,1
215,137,1,2353,2,2,2010,3
388,162,2,2122,4,3,2006,5
111,220,2,869,3,1,2013,5
456,168,9,685,3,6,2004,6
327,168,8,1916,4,4,2002,6
324,261,8,2992,2,5,2002,3
355,266,8,2672,5,5,2001,3
47,270,10,2262,3,10,2016,2
348,167,7,2624,5,9,2012,5
268,155,8,542,1,7,2011,7
358,137,5,1799,2,9,2018,4
388,42,8,2297,6,5,2004,3
235,31,8,2149,6,7,2011,2
491,257,8,1823,1,10,2010,7
207,293,1,609,6,6,2005,4
137,33,9,907,6,10,2021,4
366,120,7,1103,5,5,2020,2
460,300,5,210,2,7,2020,4
445,150,7,2650,1,7,2023,1
316,291,9,745,4,8,2011,7
497,213,7,1294,4,5,2011,1
168,57,2,595,3,6,2010,5
444,226,7,2493,4,5,2018,5
108,200,5,1688,1,5,2002,3
175,110,10,1465,4,10,2016,7
104,268,10,764,2,5,2006,1
289,135,8,592,6,4,2003,2
459,174,6,20,2,7,2023,5
281,251,3,37,4,8,2015,4
446,267,8,2370,1,9,2000,7
449,214,9,2862,6,4,2000,5
441,70,5,655,4,5,2022,2
13,132,6,2027,1,9,2019,2
49,233,6,1709,6,6,2022,6
162,158,7,763,6,7,2009,4
80,202,3,2911,5,1,2012,4
152,12,5,1452,5,3,2013,1
438,32,8,30,2,2,2001,4
366,181,2,2739,4,3,2011,7
39,91,1,2551,4,9,2004,4
322,162,2,2951,5,5,2007,7
284,56,5,1780,3,2,2005,2
265,93,4,1886,1,6,2001,1
386,139,9,1131,5,4,2006,7
210,265,6,853,4,2,2005,1
251,93,2,2629,2,5,2000,4
290,123,1,2758,1,3,2015,3
147,75,5,984,5,7,2012,5
10,69,5,2857,4,9,2010,3
144,177,3,1363,3,2,2006,3
456,115,3,1071,5,2,2000,2
28,100,10,1978,3,8,2019,5
286,275,8,546,5,10,2012,7
105,66,5,1114,2,7,2008,3
303,47,9,137,3,5,2008,6
353,270,6,2786,1,3,2014,3
387,151,9,814,3,5,2006,1
441,147,8,1985,1,2,2005,1
75,33,2,525,2,8,2004,5
451,261,7,300,6,4,2008,7
92,200,3,1298,6,2,2004,7
46,254,8,2947,2,6,2008,3
33,205,9,511,5,8,2011,5
81,41,3,1530,5,2,2010,4
215,31,5,1937,6,7,2001,2
21,15,9,1128,5,3,2013,7
166,270,10,2380,3,9,2022,6
339,297,6,455,6,6,2005,6
328,109,10,83,4,1,2004,4
87,213,1,1421,4,7,2010,5
37,225,8,2025,6,10,2012,7
490,110,8,2544,1,5,2014,6
123,290,4,149,6,7,2004,3
59,257,7,2836,6,4,2021,5
239,93,9,1143,1,1,2020,1
455,187,2,557,6,4,2003,6
480,95,5,2705,6,3,2017,2
485,6,3,2050,5,9,2014,3
477,59,10,970,4,5,2011,2
404,28,8,288,1,6,2016,4
215,240,1,1934,2,4,2017,7
49,253,4,148,3,3,2014,1
377,205,6,1475,6,2,2015,3
294,266,10,635,2,7,2003,7
208,71,9,2101,4,10,2000,7
399,129,2,748,4,7,2005,2
140,47,6,1790,4,9,2005,6
290,230,5,307,5,8,2015,2
190,142,1,1378,5,5,2001,7
54,38,1,1764,6,7,2005,4
116,217,6,2339,3,6,2005,1
391,208,3,954,6,4,2000,7
487,235,10,1441,1,3,2013,7
327,213,10,1782,3,1,2018,2
99,160,2,464,6,2,2001,6
52,93,1,2312,5,3,2008,3
280,177,1,2933,5,8,2011,4
241,283,9,1464,5,4,2013,3
340,188,3,1939,4,9,2021,7
18,276,3,1137,5,8,2023,5
57,261,4,1392,5,5,2002,2
489,126,2,990,1,4,2020,6
227,64,5,2799,1,5,2005,4
61,79,10,2363,3,1,2015,7
207,267,6,1413,2,6,2007,7
53,283,7,2646,3,3,2021,1
360,12,6,240,6,6,2020,5
73,243,10,2040,5,2,2001,3
88,243,8,2056,1,5,2004,6
114,94,10,2423,2,10,2003,7
395,33,10,2454,6,2,2006,1
57,255,10,1046,5,5,2010,7
162,275,8,2968,4,6,2000,7
318,77,9,2323,3,10,2018,4
291,74,9,155,1,2,2006,1
175,281,2,1647,6,1,2002,2
22,125,5,1493,1,6,2018,2
1,40,7,486,4,5,2019,2
489,31,5,1513,4,1,2012,3
69,118,3,2384,2,4,2014,3
167,160,2,2182,5,9,2003,5
246,194,9,2368,6,7,2008,3
63,20,5,1348,6,3,2006,6
253,226,10,1989,6,9,2007,2
240,96,8,1863,4,8,2012,1
132,207,5,608,2,3,2022,2
210,53,7,1435,1,4,2014,6
86,219,10,352,1,4,2008,1
43,161,10,2445,5,3,2017,4
78,195,3,590,3,8,2013,5
93,55,4,2794,3,7,2002,3
381,95,7,1741,2,10,2004,6
139,124,2,327,1,1,2009,5
204,281,9,1464,1,1,2022,5
300,92,3,2970,5,5,2007,7
380,85,8,1591,3,4,2016,4
119,238,4,2987,5,9,2017,5
42,10,6,2871,2,2,2005,4
149,274,3,197,2,2,2003,5
173,286,4,1698,1,1,2018,5
395,182,10,1577,3,10,2022,6
338,155,6,2581,3,8,2023,1
234,25,5,2628,1,10,2005,7
268,268,5,181,6,10,2004,1
478,207,4,233,4,3,2004,7
165,183,5,1444,5,9,2023,7
403,244,8,964,2,4,2009,5
349,221,4,234,1,5,2001,3
135,118,8,1697,6,8,2011,6
169,101,5,2223,5,6,2016,7
385,143,9,467,4,1,2022,4
280,246,1,504,1,4,2005,7
499,47,1,1285,3,5,2000,4
463,43,4,889,6,7,2000,4
202,158,7,2331,6,4,2002,2
488,19,6,938,5,5,2018,1
444,76,7,2439,6,4,2009,2
422,219,9,67,2,2,2021,4
79,50,5,391,3,9,2003,2
330,106,10,917,2,6,2003,4
465,59,9,1323,4,2,2022,7
448,153,4,388,5,7,2002,3
450,272,10,2987,5,7,2012,5
331,37,1,2827,5,6,2004,5
417,252,4,2310,1,10,2023,7
386,271,7,1919,4,8,2020,5
327,280,9,1039,6,4,2011,1
85,212,2,658,3,7,2011,3
417,218,3,1126,1,7,2000,1
4,128,5,2395,3,2,2005,1
247,284,8,1903,5,2,2018,1
341,166,2,119,6,5,2004,7
417,157,10,2023,6,2,2001,1
481,173,8,2499,5,6,2007,1
456,33,5,2827,3,4,2015,1
456,186,6,746,3,6,2010,2
79,282,7,239,6,3,2009,3
388,208,8,1631,1,9,2015,4
113,253,9,1660,1,4,2003,1
181,255,8,1096,6,3,2016,6
341,188,9,2297,6,7,2021,5
461,285,9,805,6,7,2009,6
324,27,1,1456,4,3,2020,5
270,234,8,2664,1,6,2014,5
498,7,7,2783,2,9,2005,6
378,250,7,2007,2,5,2011,7
143,163,1,2153,6,7,2001,5
367,237,1,174,3,9,2021,3
90,145,1,1031,2,10,2005,5
493,149,5,305,6,8,2016,7
426,112,10,2724,2,7,2023,4
55,3,10,2876,2,2,2004,4
352,134,9,660,3,3,2022,2
266,103,1,2278,4,4,2004,3
15,140,8,795,6,6,2004,2
35,47,7,1646,1,8,2012,7
380,248,2,46,4,6,2006,2
149,93,8,2138,3,2,2008,5
390,289,7,2056,6,5,2002,1
69,4,1,681,6,2,2023,2
68,139,5,2470,6,8,2006,7
265,255,1,1469,5,6,2007,4
133,6,8,184,2,1,2005,1
202,218,8,757,1,7,2015,4
205,101,1,2959,3,8,2021,1
458,99,2,1078,2,9,2023,3
23,106,6,2605,1,7,2009,3
334,79,8,764,1,1,2014,7
133,95,8,325,1,3,2010,6
464,70,9,1906,3,5,2003,4
188,1,4,2507,4,7,2010,1
247,101,3,1450,6,5,2005,4
92,224,3,1089,2,9,2010,5
359,30,1,771,1,9,2004,5
365,94,9,246,1,4,2005,2
73,229,6,318,1,8,2002,7
128,207,3,2775,4,5,2016,2
191,17,9,1494,2,2,2001,5
263,2,8,1065,3,10,2002,1
182,132,3,2264,4,10,2002,5
354,73,2,2715,2,9,2009,5
303,207,1,1669,6,3,2012,2
493,107,8,1808,2,1,2015,5
204,150,6,1660,3,7,2002,4
136,158,4,1456,5,3,2000,5
386,232,9,2990,1,2,2004,4
348,70,6,2502,1,8,2003,7
40,138,1,1413,5,2,2014,7
112,77,7,1487,1,6,2020,6
457,244,4,2828,5,8,2005,5
268,232,7,389,2,3,2002,3
323,54,2,2314,3,9,2016,1
257,269,6,1603,5,2,2017,3
178,230,8,1374,3,2,2014,5
422,245,10,1749,2,1,2013,1
274,157,10,279,6,5,2006,6
370,280,6,2049,4,6,2021,1
71,235,10,1531,2,5,2004,4
347,199,7,1732,1,8,2004,3
155,210,5,1744,3,6,2021,4
416,279,7,1871,4,5,2001,6
292,16,4,1364,2,10,2017,2
324,231,3,208,4,8,2017,1
42,83,9,1401,2,8,2015,6
398,253,9,1105,5,7,2009,5
193,189,2,1577,4,10,2007,1
498,112,10,136,2,2,2011,1
56,169,2,2028,1,10,2001,3
195,130,6,28,2,1,2015,2
43,285,1,1163,1,1,2008,2
452,203,10,279,2,10,2011,7
24,191,3,2441,6,1,2000,4
397,232,9,1303,5,4,2003,6
323,143,2,1614,3,2,2002,3
341,235,5,1447,6,10,2008,4
97,35,4,249,6,4,2009,7
122,247,6,1051,2,9,2012,7
444,214,4,749,2,4,2004,3
155,57,9,144,3,8,2001,2
79,135,5,1411,3,10,2020,7
475,94,10,300,2,2,2016,6
149,145,3,406,2,8,2003,2
438,164,6,2464,5,1,2014,3
65,51,1,2200,2,6,2000,1
289,183,6,82,5,10,2014,7
176,260,9,770,4,7,2008,6
112,206,8,2448,2,4,2001,4
175,107,4,2966,3,7,2012,4
48,83,6,2549,2,10,2006,4
310,102,6,371,5,5,2003,3
236,7,10,101,5,10,2012,2
455,15,3,2983,2,3,2007,2
337,133,1,2243,1,7,2014,5
47,149,4,1827,2,10,2019,7
239,268,2,2597,2,7,2005,1
85,257,1,849,3,9,2008,6
196,283,6,2558,3,9,2010,3
164,189,2,601,1,9,2008,6
388,82,6,2038,6,6,2014,4
22,54,1,956,6,8,2007,1
225,37,10,1900,1,3,2006,5
376,287,10,505,2,10,2014,3
58,50,10,1214,3,5,2018,3
379,165,10,2277,5,4,2005,5
243,107,4,2340,6,9,2001,3
166,120,7,1577,5,6,2001,5
275,30,3,329,4,2,2000,1
363,171,9,489,3,2,2009,4
295,143,3,1917,3,5,2023,2
275,142,8,136,3,6,2012,5
247,137,6,2098,1,6,2011,5
467,44,7,2318,5,1,2015,4
275,218,8,1169,4,6,2007,5
78,102,7,721,1,1,2017,3
160,54,8,535,2,10,2023,7
241,214,6,1598,4,10,2005,2
430,36,8,325,6,2,2007,4
6,167,5,2032,3,5,2000,1
424,283,1,2390,2,1,2007,2
108,162,8,2343,4,7,2001,4
444,41,2,204,1,3,2004,5
172,6,10,1356,3,6,2021,1
142,259,6,1629,1,9,2005,2
455,98,6,2253,6,2,2019,7
247,178,3,325,5,5,2014,5
311,111,4,2169,2,6,2017,6
102,25,8,2843,6,6,2002,4
317,88,9,1204,2,1,2000,4
338,191,1,870,5,3,2016,6
129,175,1,1917,2,1,2007,3
108,183,6,2655,2,1,2008,6
481,196,4,1625,1,6,2002,5
78,28,10,2783,6,6,2017,1
134,85,2,964,5,4,2019,7
447,43,8,1058,6,7,2015,5
275,62,1,2963,3,10,2012,2
107,212,4,934,4,4,2017,3
237,147,2,1566,1,6,2018,4
295,262,6,109,3,8,2012,7
498,187,6,1332,3,4,2000,2
84,222,2,2266,3,10,2007,5
318,47,5,1414,2,2,2023,1
270,82,1,2945,1,5,2022,6
142,205,3,1025,1,10,2001,6
429,277,10,2041,3,8,2022,2
290,294,9,889,6,10,2018,3
448,42,4,2384,4,3,2005,3
403,192,1,2202,6,7,2008,7
59,271,9,2961,5,1,2012,3
392,22,9,2815,5,5,2016,2
183,22,1,496,4,6,2015,5
331,152,5,1511,6,7,2007,3
274,137,7,2510,6,4,2006,3
493,66,7,615,5,9,2013,2
192,247,1,2841,4,6,2021,1
68,205,6,2776,5,6,2020,5
35,37,3,500,3,2,2016,7
40,75,2,403,1,2,2017,2
388,298,5,398,6,10,2011,7
402,4,1,1151,1,8,2016,4
404,24,1,1587,1,7,2021,2
88,282,7,604,5,9,2013,1
449,6,10,413,5,8,2008,6
268,135,6,2915,1,9,2022,2
69,118,8,1001,1,2,2014,4
499,96,5,1380,2,4,2003,3
432,142,8,640,5,5,2006,7
20,60,8,1565,2,6,2008,3
338,58,4,2922,6,3,2019,1
91,96,2,2486,6,7,2017,7
132,89,5,2521,6,5,2018,5
347,212,7,71,6,7,2001,3
259,283,10,1037,1,5,2002,7
170,158,7,699,3,8,2009,3
411,115,1,296,5,4,2010,5
355,223,8,2094,6,7,2018,5
60,207,4,198,3,5,2012,4
168,99,9,970,6,4,2015,2
354,100,1,1087,6,9,2013,6
333,188,10,850,4,1,2007,1
125,57,7,1467,1,7,2001,6
470,30,4,599,1,5,2014,6
22,205,10,2709,6,9,2018,4
211,242,4,204,2,1,2011,4
428,217,3,1175,3,3,2001,7
216,180,2,1963,1,4,2011,5
229,300,4,1934,2,3,2000,5
214,98,8,2657,5,7,2007,2
11,116,1,1210,3,9,2016,3
319,277,8,2339,5,1,2005,2
22,148,1,2603,3,10,2001,7
132,187,4,383,6,8,2004,1
112,282,4,1641,2,10,2007,5
37,210,8,1460,2,3,2019,2
72,23,6,1459,4,4,2018,4
294,18,3,1261,3,9,2023,2
245,94,8,2420,1,3,2008,1
289,60,2,1830,3,3,2010,7
412,151,6,1475,2,3,2011,2
491,93,10,2789,6,3,2014,5
383,106,5,1850,5,7,2020,5
98,88,3,87,2,8,2008,7
30,282,1,797,5,7,2011,7
190,235,5,403,6,8,2002,2
430,143,5,1685,3,9,2008,2
14,133,1,447,6,10,2011,5
278,208,1,1938,5,10,2001,4
374,239,2,883,4,2,2013,1
44,198,6,2433,6,8,2013,1
465,270,9,1162,6,7,2011,3
423,143,8,1277,1,5,2006,5
365,284,9,1068,5,8,2022,6
211,71,2,600,3,4,2010,5
74,84,7,2601,4,1,2015,5
39,107,4,879,6,10,2020,3
342,28,3,2633,3,2,2017,1
488,209,5,381,2,9,2017,6
146,101,10,803,2,1,2007,6
87,134,3,2816,5,2,2005,7
172,284,3,2277,3,6,2005,1
235,174,3,1636,6,3,2013,7
252,76,6,2043,3,2,2004,5
357,253,6,818,5,4,2021,3
214,201,5,936,3,10,2021,7
454,221,5,419,2,8,2007,1
447,132,5,2552,6,9,2017,4
164,244,7,2023,6,6,2013,7
362,282,5,746,3,7,2005,2
449,245,8,349,2,1,2000,1
41,39,8,645,4,3,2015,7
146,177,7,2666,4,7,2011,3
205,236,2,2590,5,9,2013,4
181,21,2,2634,1,10,2019,6
399,105,2,1623,6,3,2006,1
301,211,9,2667,3,5,2001,7
145,297,5,1607,2,9,2002,4
367,1,5,2480,5,3,2000,4
323,89,9,580,4,3,2001,6
270,215,2,541,1,1,2004,4
163,245,1,1474,6,7,2006,7
209,199,9,280,1,5,2003,7
489,20,3,1396,6,4,2009,4
322,88,5,1913,3,9,2000,7
132,201,3,651,4,6,2022,3
427,23,7,1085,2,7,2020,5
337,238,6,1926,3,7,2014,7
208,27,7,1406,1,7,2014,1
470,278,4,1179,2,3,2002,1
163,93,8,2137,2,4,2019,5
238,111,7,2227,6,6,2004,4
365,74,9,1500,4,5,2019,6
340,24,2,2970,6,4,2018,5
302,109,4,474,4,3,2015,2
159,286,4,2302,3,1,2000,6
253,215,8,527,2,5,2023,3
202,45,8,1766,4,7,2015,5
415,165,5,1892,5,10,2013,1
404,149,1,1978,4,7,2013,4
55,80,4,1643,5,8,2021,6
242,148,8,581,3,3,2019,7
304,249,4,1094,2,5,2022,3
499,295,5,102,2,9,2005,4
413,240,8,1592,5,9,2023,3
305,221,3,1531,4,4,2021,3
42,262,7,742,1,2,2014,1
146,8,8,2029,3,7,2007,5
409,50,7,376,2,5,2013,2
441,286,5,1731,4,2,2020,3
277,223,10,877,6,10,2012,2
304,124,7,2588,6,10,2004,3
423,239,2,1588,1,3,2008,7
194,170,6,1944,4,6,2019,5
67,209,4,182,4,2,2002,4
435,250,9,204,3,10,2018,6
109,80,9,124,2,10,2006,5
429,284,2,571,4,2,2010,7
271,264,6,2840,1,8,2004,6
44,182,5,2541,1,2,2004,1
496,238,9,227,2,9,2017,4
65,129,3,533,3,3,2017,2
355,269,2,1883,5,3,2003,4
321,22,8,2366,2,4,2023,3
28,240,10,522,2,9,2011,7
27,281,9,998,1,1,2017,7
414,106,6,1823,6,9,2017,2
176,73,3,2467,4,4,2014,4
395,189,2,877,1,1,2002,4
434,123,6,2781,2,2,2022,4
416,94,5,1783,3,8,2016,7
397,61,4,2401,6,6,2012,7
10,22,6,2635,5,2,2005,5
225,100,3,1598,5,8,2009,5
66,104,2,1272,6,8,2003,3
358,173,4,1510,4,4,2007,2
69,73,4,1362,1,7,2002,3
438,121,8,2953,2,7,2021,2
420,181,3,2466,3,2,2000,4
412,114,1,876,4,2,2014,4
360,34,4,98,6,10,2019,4
420,105,5,801,1,5,2023,2
167,200,3,2840,2,7,2008,6
249,210,4,1864,2,6,2006,7
452,64,6,838,3,5,2003,6
405,199,9,1415,5,10,2002,2
299,31,9,594,4,9,2003,4
435,122,5,657,1,10,2013,7
25,49,1,2201,6,4,2020,6
80,196,6,2594,5,2,2005,5
139,171,7,906,3,1,2006,4
280,257,10,883,5,8,2002,5
218,291,9,2277,2,3,2005,2
257,282,9,435,6,4,2007,2
451,175,9,1409,1,7,2017,5
221,30,9,2408,6,6,2011,3
291,83,10,2467,3,9,2023,1
342,294,4,1092,4,6,2006,1
200,35,2,724,4,10,2010,7
473,270,7,1851,4,8,2016,5
166,128,7,2798,1,9,2018,4
150,265,9,2169,4,10,2011,1
187,289,1,714,4,10,2023,5
49,81,3,2669,1,8,2011,4
47,109,7,1879,6,8,2018,4
127,213,4,1455,3,6,2015,4
217,171,2,2086,3,3,2015,1
167,166,9,1251,5,2,2001,5
342,245,1,1911,5,7,2011,1
359,265,4,2734,3,9,2004,7
360,183,1,1775,6,9,2000,5
237,106,2,1921,1,4,2019,5
423,264,10,2080,6,3,2001,2
63,296,7,1085,5,4,2023,2
432,53,6,2163,3,4,2011,7
145,151,10,2257,4,10,2015,7
382,59,9,2101,5,2,2006,4
407,34,8,2911,5,6,2023,6
178,291,7,2677,5,2,2000,3
265,142,4,1142,3,4,2002,5
371,175,3,818,2,9,2022,7
281,222,2,90,6,3,2017,2
359,187,4,190,2,7,2002,7
102,278,4,1455,6,9,2020,4
152,82,3,2202,5,9,2023,3
170,219,6,2492,5,9,2005,6
4,24,1,154,5,5,2021,2
283,58,1,2694,2,6,2002,5
342,256,4,72,4,5,2000,7
51,228,6,2196,1,6,2007,4
360,82,8,2765,5,3,2011,3
75,202,10,150,2,5,2010,5
